recordType,name,poke_type1,poke_type2,poke_size,poke_weight,poke_hp,hp_current,poke_defense,poke_spdef,poke_speed,poke_speed_ft,poke_attack,poke_spatk,poke_atk_mod,poke_spatk_mod,poke_effect_mod,poke_skills,poke_ability_passives,poke_diet,poke_egg_group,poke_hatch_rate,poke_habitat,poke_evolution,poke_proficiencies,poke_is_legendary,moves_list
pokemon,Sandygast,Ghost,Ground,Medium,Heavy,36,36,9,5,2,10,6,7,+3,+3,+1,"Amorphous (can move as piles of shifting sand), Groundshaper (can manipulate the ground), Burrow (moves through earth easily)","Harden (+1 Defense), Water Compaction (When a foe hits you with a Water-type attack, your Defense is +2 for 10 mins.)",Psiotroph,Amorphous / Mineral,10 Days,Beaches,Sandygast Palossand,Ghost / Ground / Rock / Parasitic Palossand,,"[{""_id"":""7a8404a8-9488-4d5b-9ada-2321f4bd9e15"",""name"":""Absorb"",""unidentifiedName"":""Absorb"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Special Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""2d8"",""move_effect"":""On hit, you regain HP equal to half of the damage dealt.""}},{""_id"":""a0ac3b7f-2eca-4292-86f1-429b499abfe9"",""name"":""Sand Tomb"",""unidentifiedName"":""Sand Tomb"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ground"",""move_category"":""Attack"",""move_range"":""Ranged(10ft)"",""move_uses"":""3/day"",""move_damage_dice"":""1d4"",""move_effect"":""On hit, the target is bound in place for 1d4 rounds. For each round the target is bound, it takes 1d4 physical damage on its turns.""}},{""_id"":""557bb083-6abd-488f-919e-1dcda597588d"",""name"":""Bulldoze"",""unidentifiedName"":""Bulldoze"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ground"",""move_category"":""Attack"",""move_range"":""Ranged(20ft burst)"",""move_uses"":""3/day"",""move_damage_dice"":""3d8"",""move_effect"":""On hit, all target’s""}}]"
pokemon,Banette,Ghost,,Medium,Medium,36,36,7,6,7,35,14,8,+7,+4,+3,"Flight, Invisibility, Phasing, Telekinetic (can move things with their mind)","Screech, Cursed Body (When you are hit by a foe’s melee attack, disable that attack for 10 mins. Cursed Body can only affect one attack at a time.), Insomnia",Nullivore / Psiotroph,Amorphous,10 Days,Urban Abandoned,Shuppet Banette,Dark / Ghost / Elemental Attack E / Hexwork,,"[{""_id"":""744977ce-8a2d-4821-9b33-8847e31051ed"",""name"":""Shadow Ball"",""unidentifiedName"":""Shadow Ball"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Special Attack"",""move_range"":""Ranged(20ft)"",""move_uses"":""3/day"",""move_damage_dice"":""3d10"",""move_effect"":""On hit, the target’s Special Defense is -1 for 10 mins.""}},{""_id"":""3a06a037-902f-40d3-9973-4c7fd868f2da"",""name"":""Sucker Punch"",""unidentifiedName"":""Sucker Punch"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Dark"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""1/day"",""move_damage_dice"":""3d8"",""move_effect"":""Sucker Punch is used as a Reaction. When you are a target of a melee move, use Sucker Punch to attack the attacker before the enemy rolls their Accuracy Check against you. You must still roll an accuracy check for Sucker Punch.""}},{""_id"":""8c2d9e74-f982-4e73-a79c-521efe969071"",""name"":""Trick"",""unidentifiedName"":""Trick"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Psychic"",""move_category"":""Effect"",""move_range"":""Melee"",""move_uses"":""1/day"",""move_damage_dice"":"""",""move_effect"":""On hit, you and the target trade any held items. If only you or the target has an item, take or give the item to exchange who has possession of it.""}}]"
pokemon,Shuppet,Ghost,,Small,Featherweight,24,24,4,3,5,25,10,6,+5,+3,+2,"Flight (can fly), Invisibility (can turn invisible), Phasing (can move through solid objects)","Screech (+2 Attack), Insomnia (You are immune to being put to Sleep.)",Nullivore / Psiotroph,Amorphous,10 Days,Urban Abandoned,Shuppet Banette,Dark / Ghost / Elemental Attack E / Hexwork,,"[{""_id"":""bd06fb08-34b8-4504-8baf-d5dd5f3b3437"",""name"":""Shadow Sneak"",""unidentifiedName"":""Shadow Sneak"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""At-Will"",""move_damage_dice"":""2d6"",""move_effect"":""Shadow Sneak has Priority.""}},{""_id"":""6ea9f1a5-0416-4321-912c-2a955d03496e"",""name"":""Knock Off"",""unidentifiedName"":""Knock Off"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Dark"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""3d8"",""move_effect"":""On hit, the target drops any held items or weapons. Will-O-Wisp - Ranged(10ft) Fire Effect: 1/day. On hit, the target is Burned. Sinistea spend much of their time lying in wait for unsuspecting passersby to try to take a sip of them, as they can only drain life force from the mouths of another being. However, because they taste absolutely terrible, they only have a fleeting moment to do so. Though Sinistea seem to prefer fine china as their vessels of choice, they are not very good at detecting forgeries. Thus, most Sinistea in existence inhabit forged teacups; authentic Sinistea will bear a s...""}}]"
pokemon,Polteageist,Ghost,,Small,Featherweight,36,36,8,11,7,35,7,14,+3,+7,+3,"Alluring (attracts others with their aroma), Hover","Nasty Plot (+1 Special Attack), Withdraw, Cursed Body (When you are hit by a foe’s melee attack, disable that attack for 10 mins. Cursed Body can only affect one attack at a time.), Weak Armor",Nullivore / Psiotroph,Mineral / Amorphous,10 Days,Ruins / Urban Abandoned,Sinistea Polteageist,Dark / Ghost / Psychic / Parasitic / Weird Polteageist,,"[{""_id"":""0ac2e750-1deb-4d53-9375-fe46e3cf3c45"",""name"":""Curse"",""unidentifiedName"":""Curse"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Effect"",""move_range"":""Ranged(20ft)"",""move_uses"":""1/day"",""move_damage_dice"":"""",""move_effect"":""Curse can only be used by Ghost-Type Pokémon. On hit, you lose hit points equal to 1/3 rd of your max HP, then the target is Cursed.""}},{""_id"":""c19c4a09-0558-4ace-891d-3c9cd73f99f0"",""name"":""Tea Time"",""unidentifiedName"":""Tea Time"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Normal"",""move_category"":""Effect"",""move_range"":""Ranged(40ft burst)"",""move_uses"":""3/day"",""move_damage_dice"":"""",""move_effect"":""Any target holding a Berry immediately consumes it.""}},{""_id"":""e5f2d60c-c5ef-4f72-929c-7c605b19d3ea"",""name"":""Aromatherapy"",""unidentifiedName"":""Aromatherapy"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Effect"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":"""",""move_effect"":""Target an ally or yourself. Target is cured of all afflictions.""}}]"
pokemon,Sinistea,Ghost,,Tiny,Featherweight,24,24,6,5,5,25,5,7,+2,+3,+2,Hover (can hover),"Withdraw (+1 Defense), Weak Armor (When you are hit by a melee attack, your Defense is -3 and your Speed is +3 for 10 mins.)",Nullivore / Psiotroph,Mineral / Amorphous,10 Days,Ruins / Urban Abandoned,Sinistea Polteageist,Dark / Ghost / Psychic / Parasitic / Weird Polteageist,,"[{""_id"":""d46a1878-7b2e-41d4-94ca-319a9fa4799c"",""name"":""Astonish"",""unidentifiedName"":""Astonish"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""At-Will"",""move_damage_dice"":""1d10"",""move_effect"":""On hit, if you got 18 or higher on Accuracy Check, the target is Stunned.""}},{""_id"":""f02a432c-d2b2-47f8-b396-18674ba17c35"",""name"":""Mega Drain"",""unidentifiedName"":""Mega Drain"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Special Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""2d10"",""move_effect"":""On hit, you regain HP equal to half of the damage dealt.""}},{""_id"":""a71fe92c-364a-40e6-a443-67be98b6fa08"",""name"":""Protect"",""unidentifiedName"":""Protect"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Normal"",""move_category"":""Effect"",""move_range"":""Self"",""move_uses"":""1/day"",""move_damage_dice"":"""",""move_effect"":""Protect is used as a Reaction. When you would be hit by a move, use Protect to instead ignore the damage and any effects of the attack. When provided with a teapot, and when they have the strength to inhabit it, Sinistea evolve into Polteageist. To defend themselves, Polteageist will launch their tea into the mouths of attackers, immediately causing their foes to feel weak and dizzy. Strong chills are a common symptom of Polteageist tea consumption. However, Polteageist will willingly share their tea with those it trusts deeply, and tea connoisseurs relish the unique flavor, aroma, and experie...""}}]"
pokemon,Cofagrigus,Ghost,,Large,Heavy,36,36,15,11,5,25,5,10,+2,+5,+2,"Climber (treats walls and ceilings as normal terrain), Hover","Scary Face (+2 Speed), Mummy",Terravore / Psiotroph,Mineral / Amorphous,10 Days,Ruins,Yamask Cofagrigus,Ghost / Psychic / Hexwork Cofagrigus,,"[{""_id"":""56507d45-0e15-4caa-8270-385655be6663"",""name"":""Dark Pulse"",""unidentifiedName"":""Dark Pulse"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Dark"",""move_category"":""Special Attack"",""move_range"":""Ranged(10ft)"",""move_uses"":""3/day"",""move_damage_dice"":""3d10"",""move_effect"":""On hit, if you got 16 or higher on Accuracy Check, the target is Stunned.""}},{""_id"":""ae4cccf8-27eb-4191-8e1e-9862880c48a0"",""name"":""Shadow Ball"",""unidentifiedName"":""Shadow Ball"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Special Attack"",""move_range"":""Ranged(20ft)"",""move_uses"":""3/day"",""move_damage_dice"":""3d10"",""move_effect"":""On hit, the target’s Special Defense is -1 for 10 mins.""}},{""_id"":""5777e402-3894-41b4-8e5a-cdd9a96c10ed"",""name"":""Ominous Wind"",""unidentifiedName"":""Ominous Wind"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Special Attack"",""move_range"":""Ranged(10ft)"",""move_uses"":""1/day"",""move_damage_dice"":""2d8"",""move_effect"":""On hit, your Attack, Special Attack, Defense, Special Defense, and""}}]"
pokemon,Yamask,Ghost,,Small,Featherweight,24,24,9,7,3,15,3,6,+1,+3,+1,Hover (can hover),"Mummy (Whenever you are hit with a melee attack, the ability passives of the attacker become Mummy for 10 mins.)",Terravore / Psiotroph,Mineral / Amorphous,10 Days,Ruins,Yamask Cofagrigus,Ghost / Psychic / Hexwork Cofagrigus,,"[{""_id"":""76f5be97-59cb-40a9-b43a-99e950d4a2ff"",""name"":""Disable"",""unidentifiedName"":""Disable"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Normal"",""move_category"":""Effect"",""move_range"":""Ranged(20ft)"",""move_uses"":""1/day"",""move_damage_dice"":"""",""move_effect"":""For 1 minute, the attack last used by the target may not be used again. Will-O-Wisp - Ranged(10ft) Fire Effect: 1/day. On hit, the target is Burned.""}},{""_id"":""fbdb2197-585e-4469-9262-dc62b68481e1"",""name"":""Hex"",""unidentifiedName"":""Hex"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Special Attack"",""move_range"":""Ranged(15ft)"",""move_uses"":""3/day"",""move_damage_dice"":""3d8"",""move_effect"":""If the target is afflicted, Hex has 5d8 for damage instead. Evolution Shift compatible with Yamask (Stone Ruins) family (406)""}}]"
pokemon,Dhelmise,Ghost,Grass,Huge,Superweight,42,42,10,9,4,20,13,10,+6,+5,+2,"Gilled (can breathe underwater), Reach (melee range is 30 ft.), Swimmer (can swim)","Metal Sound (+1 Special Attack), Steelworker (Your Steel-type attacks deal +4 damage.)",Herbivore / Psiotroph,Mineral / Grass,13 Days,Ocean Abyss / Ocean,,Ghost / Grass / Steel / Water,,"[{""_id"":""80861405-09c4-4960-a564-8677e6b08a0f"",""name"":""Mega Drain"",""unidentifiedName"":""Mega Drain"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Grass"",""move_category"":""Special Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""2d10"",""move_effect"":""On hit, you regain HP equal to half of the damage dealt.""}},{""_id"":""3ab23704-4ef9-497d-98e2-ba5b607af4e6"",""name"":""Anchor Shot"",""unidentifiedName"":""Anchor Shot"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Steel"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""1/day"",""move_damage_dice"":""3d12"",""move_effect"":""On hit, the target is bound to you or in place for 1d6 rounds.""}},{""_id"":""7c1523e2-c1c0-43b2-a90c-6f90c75a93b3"",""name"":""Shadow Ball"",""unidentifiedName"":""Shadow Ball"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Special Attack"",""move_range"":""Ranged(20ft)"",""move_uses"":""3/day"",""move_damage_dice"":""3d10"",""move_effect"":""On hit, the target’s Special Defense is -1 for 10 mins.""}}]"
pokemon,Mimikyu,Ghost,Fairy,Small,Featherweight,36,36,9,11,10,50,11,5,+5,+2,+5,-,"Charm (+1 Defense), Hone Claws (+2 Attack), Disguise (The first time you are hit with an attack each encounter, the attack is negated.)",Omnivore / Psiotroph,Amorphous / Fairy,10 Days,Urban Abandoned,,Fairy / Ghost / Elemental Attack E / Hexwork Dhelmise ★,,"[{""_id"":""49f5c142-4f54-420d-8fb8-baad61c7dd6e"",""name"":""Shadow Sneak"",""unidentifiedName"":""Shadow Sneak"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""At-Will"",""move_damage_dice"":""2d6"",""move_effect"":""Shadow Sneak has Priority.""}},{""_id"":""b99c7408-0f8f-49f9-857a-f9cacbdb2ab4"",""name"":""Shadow Claw"",""unidentifiedName"":""Shadow Claw"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""3d8"",""move_effect"":""On hit, if you got 18 or higher on Accuracy Check, Shadow Claw is a critical hit.""}},{""_id"":""da37e381-ee61-4e3b-8090-f6155495e4f3"",""name"":""Play Rough"",""unidentifiedName"":""Play Rough"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Fairy"",""move_category"":""Attack"",""move_range"":""Melee"",""move_uses"":""3/day"",""move_damage_dice"":""3d10"",""move_effect"":""On hit, the target’s Attack is -1 for 10 mins.""}}]"
pokemon,Oricorio (Sensu),Ghost,Flying,Small,Light,48,48,8,7,11,55,7,10,+3,+5,+5,"Dancer (Oricorio appearances and types change with the nectars they drink. At least four forms are known: Baile form is Fire-type, Pom-Pom form is Electric-type, Pa’u form is Psychic-type, Sensu form is Ghost-type.), Flight (can fly)","Agility (+2 Speed), Growl (+1 Defense), Keen Eye (Your accuracy checks cannot be negatively affected by foes.)",Herbivore,Fairy / Field,10 Days,Forests / Urban,,"Fairy / Psychic / Healer Trained Indeedee are commonly employed in various positions of the service industry. These Pokémon feed on positive emotions, sending and absorbing them through their horns. As such, they find it quite convenient that humans tend to congregate in cities and experience relief and gratitude when services are performed for them. In the wild, Indeedee will partner with other species to take care of nests while their owners are away. Indeedee are quite intelligent and know when they are being taken advantage of. Individuals can touch horns with one another to exchange information. This makes them highly efficient at warning others of unsavory employers and ungrateful customers. Thus, treating one Indeedee poorly can easily result in Indeedee across the city refusing to assist a person in all manners of tasks. Indeedee ◆",,"[{""_id"":""d596163a-55d9-4fd6-aa35-97ed040ae91b"",""name"":""Air Cutter"",""unidentifiedName"":""Air Cutter"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Flying"",""move_category"":""Special Attack"",""move_range"":""Ranged(15ft)"",""move_uses"":""At-Will"",""move_damage_dice"":""2d8"",""move_effect"":""Air Cutter has -1 during Accuracy Check. On hit, if you got 18 or higher on Accuracy Check, Air Cutter is a critical hit.""}},{""_id"":""63b99e80-5e44-4122-af73-3d0fc4e010ce"",""name"":""Teeter Dance"",""unidentifiedName"":""Teeter Dance"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Normal"",""move_category"":""Effect"",""move_range"":""Ranged(30ft burst)"",""move_uses"":""1/day"",""move_damage_dice"":"""",""move_effect"":""On hit, all targets are Confused.""}},{""_id"":""5bac86e9-1f9c-476b-aa32-0a5e9b0b87e9"",""name"":""Revelation Dance"",""unidentifiedName"":""Revelation Dance"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Special Attack"",""move_range"":""Ranged(10ft burst)"",""move_uses"":""1/day"",""move_damage_dice"":""3d12"",""move_effect"":""This attack’s type is dependent on your primary type.""}}]"
pokemon,Spiritomb,Ghost,Dark,Medium,Heavy,30,30,11,11,4,20,9,10,+4,+5,+2,Flight (can fly),"Nasty Plot (+1 Special Attack), Infiltrator (Hindering terrain and Walls do not affect you or your attacks.), Pressure (If you are hit by a 3/day attack, the attacker can’t use that attack for the remainder of the day.)",Herbivore,Flying / Fairy,10 Days,Meadows,,Flying / Ghost (Sensu) / Avian / Winged Oricorio ◆,,"[{""_id"":""5227dd43-d6ad-48a5-8712-f5fb14586847"",""name"":""Confuse Ray"",""unidentifiedName"":""Confuse Ray"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Effect"",""move_range"":""Ranged(20ft)"",""move_uses"":""1/day"",""move_damage_dice"":"""",""move_effect"":""On hit, the target becomes Confused.""}},{""_id"":""018ae339-6c82-4734-9056-f87741c10198"",""name"":""Ominous Wind"",""unidentifiedName"":""Ominous Wind"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Ghost"",""move_category"":""Special Attack"",""move_range"":""Ranged(10ft)"",""move_uses"":""1/day"",""move_damage_dice"":""2d8"",""move_effect"":""On hit, your Attack, Special Attack, Defense, Special Defense, and""}},{""_id"":""a344a2b3-fa1c-4790-9cfb-646cde822459"",""name"":""Dark Pulse"",""unidentifiedName"":""Dark Pulse"",""recordType"":""pokemon_move"",""identified"":true,""data"":{""move_type"":""Dark"",""move_category"":""Special Attack"",""move_range"":""Ranged(10ft)"",""move_uses"":""3/day"",""move_damage_dice"":""3d10"",""move_effect"":""On hit, if you got 16 or higher on Accuracy Check, the target is Stunned. Bellsprout prefer to make their homes in humid, tropical habitats. They feed on Bug-types, capturing their prey by rooting themselves into the ground and camouflaging as plants before lashing out their vines to ensnare small, unwary prey. Their roots also draw water and nutrients from the soil. However, they are unable to run while rooted, making them easy targets for predators while trying to hunt.""}}]"
